account_id,account_number,account_type,currency,open_date,balance,client_id
1923,SYZX4032422164532,кредитный,USD,2022-08-26,1167106.43,959
1924,XJWU2146100498359,дебетовый,USD,2018-12-06,338648.2,959
1925,BKQD9836514690591,дебетовый,RUB,2001-04-23,1453160.23,960
1926,HPNL3979005783410,дебетовый,RUB,2026-02-09,185255.24,961
1927,PLBS5035451364029,кредитный,RUB,1992-12-07,1210197.25,961
1928,FXEW0859503121559,кредитный,RUB,2002-09-14,1298097.52,962
1929,STXL9241971665536,кредитный,RUB,1999-09-03,1344855.36,963
1930,DRCD7032803253836,дебетовый,RUB,1978-07-13,1127809.37,963
1931,JIWW9179216514811,дебетовый,RUB,1980-03-18,1111945.71,963
1932,JNRP2611737021538,кредитный,RUB,1989-06-12,191358.3,964
1933,LBGL5996731312131,дебетовый,RUB,2000-03-11,1069833.99,964
1934,JGIW6662913621539,дебетовый,RUB,1995-03-29,851341.16,964
1935,IAYM0146120584984,дебетовый,USD,1996-06-19,958790.23,965
1936,OLHT3600748133533,кредитный,RUB,1995-03-25,373667.44,965
1937,NTIC7518007565825,кредитный,RUB,2015-07-23,274656.79,966
1938,IQXH8686123587905,кредитный,RUB,2018-05-24,753343.87,966
1939,PZGB9072948563666,кредитный,EUR,2007-05-23,780892.0,966
1940,GDGY9628633897547,дебетовый,RUB,2007-11-12,1286882.21,967
1941,DVCF1435939394272,кредитный,RUB,1993-08-12,469105.37,967
1942,XYEZ8815659604028,дебетовый,RUB,2010-03-28,115039.82,967
1943,OJJO7064813357829,дебетовый,RUB,2010-06-02,86117.28,968
1944,SZEI4235068843939,кредитный,RUB,2023-09-05,739275.8,969
1945,HVZT6062638239192,дебетовый,EUR,2022-01-26,635975.44,969
1946,JPWX8745456031868,дебетовый,RUB,2014-10-14,772517.23,969
1947,LSFP9948129645482,дебетовый,RUB,2021-05-29,924429.91,970
1948,PDSX5911994136447,дебетовый,RUB,2022-09-08,1053887.57,970
1949,FSDD8844014708231,кредитный,RUB,2022-11-09,1108474.73,970
1950,DPUE5882844271804,дебетовый,RUB,2021-03-16,1446971.08,971
1951,KTCF8995121744756,дебетовый,RUB,2020-08-30,550576.41,971
1952,MKDQ3704702371250,дебетовый,RUB,2016-03-04,1428725.4,971
1953,ZQFD2035813979519,кредитный,RUB,2024-06-18,559925.55,972
1954,UFWI5240558972359,дебетовый,RUB,2024-12-08,1018594.76,972
1955,ZSVT8855229297702,дебетовый,RUB,2007-06-05,724687.02,973
1956,USZR4585542205487,кредитный,RUB,2017-09-08,1107038.58,973
1957,ZZSD2989673353706,кредитный,RUB,2011-04-27,457229.7,973
1958,EGBA1719557632951,дебетовый,USD,2020-04-08,1338740.86,974
1959,NECL6748637470303,кредитный,RUB,2023-04-15,8836.66,974
1960,MHQN0268717584053,кредитный,RUB,2023-08-23,530839.12,974
1961,RURN5852288761727,кредитный,USD,1981-10-06,279236.56,975
1962,NBAH4105882870351,дебетовый,RUB,1998-06-07,738069.18,976
1963,CSSI9745009706440,дебетовый,RUB,2012-04-28,1347764.94,976
1964,WPVC2534611555240,дебетовый,USD,2025-12-15,10365.68,977
1965,EORZ2015811308395,кредитный,RUB,2025-08-03,593038.24,977
1966,DCYN9515223450896,кредитный,RUB,1993-11-15,273273.06,978
1967,VZPZ1376670806060,кредитный,RUB,1982-11-21,657858.1,978
1968,WBWN4051183284014,дебетовый,RUB,2009-03-22,1120636.63,979
1969,BOTA4389353173246,дебетовый,RUB,2004-12-06,1305771.11,979
1970,LVLF2411341481268,дебетовый,RUB,2005-01-21,60384.46,980
1971,EMLR3527383968856,кредитный,RUB,2016-07-12,1351496.72,981
1972,WNTI5684709319579,дебетовый,RUB,1979-10-27,1422563.76,981
1973,SNKS1239449493078,кредитный,RUB,2010-02-28,733601.75,982
1974,KOQI4902307714650,кредитный,RUB,1985-11-14,1071481.44,982
1975,VERN0118376910818,кредитный,RUB,2009-04-29,1170506.25,982
1976,TRDW3780110470844,кредитный,RUB,2014-05-30,1436517.89,983
1977,ZIIK3256721195110,дебетовый,RUB,2013-06-19,516180.83,983
1978,LXVV2658216551462,дебетовый,RUB,2006-11-03,1244753.64,984
1979,AAAR8887641437722,дебетовый,RUB,2023-05-16,434199.94,985
1980,QLKN9314935488107,кредитный,RUB,1989-03-25,643427.9,985
1981,EONW1990377731102,дебетовый,RUB,2019-05-13,280290.35,986
1982,WZGZ7593358515149,кредитный,RUB,2021-05-17,1296250.21,986
1983,BVAP4672397988118,дебетовый,RUB,2020-08-11,643738.39,986
1984,EDYX0760595587042,дебетовый,RUB,2009-09-30,753500.92,987
1985,HWOO6967325496607,дебетовый,RUB,2000-06-21,1282307.88,987
1986,AFRU7372380571216,дебетовый,RUB,2024-05-24,198443.72,988
1987,XNFT6682734289042,дебетовый,RUB,2025-07-18,288266.09,988
1988,RKXV4460688958993,дебетовый,RUB,2017-10-18,924701.04,988
1989,CTCV3304421795348,дебетовый,RUB,2009-06-12,787456.77,989
1990,LNIL0446240441631,дебетовый,RUB,2024-07-14,639113.79,990
1991,XVWX6417000337904,дебетовый,RUB,2021-07-09,965809.73,990
1992,OIZE1206605808569,кредитный,RUB,2026-03-19,545364.22,990
1993,YEXR9170888072420,кредитный,RUB,2013-10-20,1342659.35,991
1994,KHAY8772269667349,дебетовый,RUB,2021-10-25,78195.96,991
1995,QWZN0150085854914,кредитный,RUB,2007-09-01,708087.25,992
1996,LCNP9212719526171,дебетовый,RUB,2012-09-08,378394.57,992
1997,NPBV9683720164854,кредитный,RUB,2021-02-24,456535.04,992
1998,CHHE5819634813004,дебетовый,RUB,2002-01-20,1155695.47,993
1999,MELU6915393058187,кредитный,RUB,2020-02-02,1215052.87,994
2000,MFJA4661010619581,кредитный,RUB,2024-05-28,413920.42,995
2001,MCQT3298653661450,кредитный,RUB,2026-02-09,159548.28,995
2002,CRCR7850374361251,дебетовый,RUB,2024-01-07,1452495.27,995
2003,FYVV6189124152121,дебетовый,RUB,2004-05-16,668654.7,996
2004,UZUT3387300603289,дебетовый,RUB,2021-09-14,819868.53,996
2005,TZWL7377564108945,кредитный,RUB,2009-10-13,711297.78,996
2006,BPEY5940376494133,дебетовый,RUB,1991-03-30,287560.09,997
2007,SQIX5522554942285,кредитный,USD,1982-09-06,1139032.73,998
2008,ICHY6325586133330,кредитный,USD,1985-12-06,672723.33,998
2009,NDZU3111372367908,дебетовый,USD,2004-10-05,101562.74,998
2010,XDGX5221111890983,дебетовый,RUB,1995-02-17,411222.96,999
2011,QPSS3330913891986,дебетовый,RUB,1986-03-05,1433704.38,999
2012,FAYQ2896818143358,дебетовый,RUB,2009-02-18,596240.74,1000
